Nombre|| UR|| Description|| Year Created|| Stars|| Number of commits|| Number of contracts|| Days since last commi|| Lines of code												
itstehkman/Etherazon||https://github.com/itstehkman/Etherazon||shitty ethereum amazon||2017||0||2||1||318||23												
tymofiidolenko/wallet||https://github.com/tymofiidolenko/wallet||None||2017||0||5||4||319||119												
yannickzj/JJLend||https://github.com/yannickzj/JJLend||JJLend: a reputation-based smart lending system using Ethereum blockchain network||2017||0||5||10||314||1061												
surayashivji/VinylMarketplace||https://github.com/surayashivji/VinylMarketplace||decentralized marketplace for selling vinyl records.||2017||0||8||2||301||183												
AngelCoinProject/ico-archive||https://github.com/AngelCoinProject/ico-archive||Archive of Ethereum Smart Contracts from successful ICOs||2017||0||30||30||311||2557												
ToJen/Voting-dApp||https://github.com/ToJen/Voting-dApp||A simple Voting dApp||2017||0||6||1||318||32												
ToJen/OmniPort||https://github.com/ToJen/OmniPort||OmniPort lets you control your general public information through a uPort digital identity.||2017||1||9||3||316||55												
republicprotocol/republic-sol||https://github.com/republicprotocol/republic-sol|| An implementation of Republic Protocol smart contracts	 written in Solidity ||2018||43||30||30||28||1906											
HarryR/solcrypto||https://github.com/HarryR/solcrypto||Solidity crypto libraries	 ring signatures	 proof of knowledge	 packed signatures etc. with matching Python implementations for secp256k1 and (alt)BN-256||2018||70||30||11||27||936									
blockchain-council/Certified-Solidity-Developer||https://github.com/blockchain-council/Certified-Solidity-Developer||Code base for "Certified Solidity Developer" course in Blockchain Council.||2018||5||30||21||280||896												
shishir99111/crypto-zombies||https://github.com/shishir99111/crypto-zombies||A solidity smart contract for the Ethereum based zombie game.||2018||4||20||8||184||390												
alexwagg/SimplePaymentChannel||https://github.com/alexwagg/SimplePaymentChannel||Simple one way ethereum payment channel with Flask server	 and solidity contract to open/settle channel||2018||6||8||2||243||188											
KevK0/Solidity_Prevent_Gas_Cost||https://github.com/KevK0/Solidity_Prevent_Gas_Cost||Solution to prevent gas cost for various actions||2017||4||11||2||312||225												
Djehutymose/Solidity||https://github.com/Djehutymose/Solidity||Smart contracts written on Ethereum platform||2017||0||4||2||311||141												
Nideesh1/SolidityPractice||https://github.com/Nideesh1/SolidityPractice||Exploring the Foundations of Smart Contracts With Solidity||2018||0||23||6||222||427												
nikhidas26/Solidity||https://github.com/nikhidas26/Solidity||None||2017||0||2||2||311||51												
parkash-arjan/Solidity||https://github.com/parkash-arjan/Solidity||None||2017||0||13||6||308||215												
felixledem/soliditycontracts||https://github.com/felixledem/soliditycontracts||None||2018||0||1||1||302||28												
trangttt/my-solidity-strings||https://github.com/trangttt/my-solidity-strings||Solidity strings library. ||2018||0||5||3||307||414												
matthieu-merlyn/solidity-playground||https://github.com/matthieu-merlyn/solidity-playground||Collection of Solidity contracts||2018||0||2||1||308||29												
ngo275/Meethereum||https://github.com/ngo275/Meethereum||Meetup on Ethereum||2017||6||30||3||249||467												
StefH/Solidity-Examples||https://github.com/StefH/Solidity-Examples||Solidity SmartContract Examples||2017||1||17||21||62||1002												
mandys/myToken||https://github.com/mandys/myToken||Solidity smart contracts for building your own token and running a crowdsale||2018||4||13||6||292||195												
UtkarshGupta-CS/solparse-antlr||https://github.com/UtkarshGupta-CS/solparse-antlr||Antlr-based Parser for the Solidity Programming language.||2017||2||5||1||306||489												
andredublin/solidity-playground||https://github.com/andredublin/solidity-playground||None||2018||0||9||5||304||164												
Ohyoukillkenny/Learn-Solidity||https://github.com/Ohyoukillkenny/Learn-Solidity||Several ETH Smart Contracts for learning Solidity||2017||0||7||4||302||403												
innovatielab/solidity-examples||https://github.com/innovatielab/solidity-examples||None||2018||0||4||2||308||25												
jwoos/solidity_zombie||https://github.com/jwoos/solidity_zombie||Basic Ethereum dapp tutorial||2017||0||12||4||296||210												
rishabh-malik/Solidity-Tutorial||https://github.com/rishabh-malik/Solidity-Tutorial||Solidity source codes for reference.||2018||0||14||18||306||491												
divakars/angular-solidity||https://github.com/divakars/angular-solidity||Angular implementation to interact with Solidity||2017||0||5||7||273||986												
jameslegue/solidity-experiments||https://github.com/jameslegue/solidity-experiments||None||2017||0||6||4||311||117												
mplelis/solidity-test||https://github.com/mplelis/solidity-test||Ethereum's Solidity smart contract test combined with Web 3.0||2018||0||3||1||308||35												
aadityapurani/Ethereum-Solidity-Reverse||https://github.com/aadityapurani/Ethereum-Solidity-Reverse||Writing challenges and reversing solidity smart contracts for learning||2018||1||15||2||196||70												
aweijnitz/learning-solidity-0||https://github.com/aweijnitz/learning-solidity-0||Small project setup to build Solidity contracts for the Ethereum blockchain.||2017||0||4||2||309||40												
vrudakov/various-solidity-contracts||https://github.com/vrudakov/various-solidity-contracts||None||2017||0||8||27||222||9468												
martin-martin/solidity-decision-maker||https://github.com/martin-martin/solidity-decision-maker||a simple blockchain app for the ethereum platform and groups needing to choose a restaurant.||2018||0||1||1||307||48												
xergioalex/TokenERC20||https://github.com/xergioalex/TokenERC20||Learning basic contracts in Ethereum with Solidity||2018||0||2||1||298||42												
TomasBisciak/EthereumHelloWorldExample||https://github.com/TomasBisciak/EthereumHelloWorldExample||Example of Hello world written in solidity.||2017||0||4||2||310||31												
Piegades/smartContract||https://github.com/Piegades/smartContract||The solidity contract of the piegades system.||2017||0||1||4||310||335												
rodgc/CryptoZombies||https://github.com/rodgc/CryptoZombies||Learning to write smart contracts in Solidity||2018||1||3||2||307||79												
jrashidi/2_cents||https://github.com/jrashidi/2_cents||Solidity Blockchain Decentralized Application For Article Sharing||2017||0||2||3||101||151												
bvand/ethereum-wtp||https://github.com/bvand/ethereum-wtp||Solidity smart-contracts for Win the Pot||2018||0||29||2||218||266												
yippee-ki-yay/CryptoJingles||https://github.com/yippee-ki-yay/CryptoJingles||Compose the best jingles on the blockchain	 you can share them	 sell them and love them.||2018||3||30||9||230||676										
vidit-agarwal/Smart-Contract-||https://github.com/vidit-agarwal/Smart-Contract-||First project in Smart Contract using Solidity on Etherium BlockChain||2017||0||16||2||311||108												
jtkilleen/pet-shop||https://github.com/jtkilleen/pet-shop||Pet-Shop Dapp using Solidity and the Truffle Framework||2018||0||1||3||307||80												
Alphabit-co/ICO-Crowdsale||https://github.com/Alphabit-co/ICO-Crowdsale||This is the ALPHABIT.co (LPH) ICO Crowdsale Solidity Code||2017||0||3||8||310||8207												
CastlePeakGame/Contracts||https://github.com/CastlePeakGame/Contracts||Castlepeak World International DMCC||2017||1||30||30||287||1108												
eliafengar/angular-ethereum-blockchain||https://github.com/eliafengar/angular-ethereum-blockchain||Sample Application for Web Frontend with Blockchain as a backend store.||2017||4||5||1||309||23												
voidhorizon/Remittance||https://github.com/voidhorizon/Remittance||Remittance : Solidity Smart Contract to facilitate Ether to other currency exchange between two parties||2018||0||6||2||302||205												
voidhorizon/Splitter||https://github.com/voidhorizon/Splitter||Splitter : Solidity smart contract to split send ether equally between two receiving addresses.||2018||0||5||1||305||74												
shankermjj/Blockchain-SimpleInterest-Dapp||https://github.com/shankermjj/Blockchain-SimpleInterest-Dapp||It is Basic Dapp for Blockchain-Dapp Creation using Solidity Smartcontract+Truffle+JS using HTML+CSS as front end||2018||1||11||3||238||75												
prahaladbelavadi/my-ico||https://github.com/prahaladbelavadi/my-ico||using truffle	 open zeppelin and gustavo guimairaes's tutorial	 a crowdsale and a mintable token issued using open zeppelin in solidity||2018||0||2||30||308||1056										
conwise18/Crypto-Zombies||https://github.com/conwise18/Crypto-Zombies||None||2018||0||30||8||237||674												
shaunazzopardi/smart-contract-versioning||https://github.com/shaunazzopardi/smart-contract-versioning||A template for type-safe smart contract versioning on Ethereum.||2018||1||17||2||301||86												
action5/card-collecting||https://github.com/action5/card-collecting||Ethereum-based decentralized application using Truffle framework.||2018||0||8||9||301||362												
andre-meyer/tictactoe-dapp||https://github.com/andre-meyer/tictactoe-dapp||an Example Smart-Contract Application||2018||0||30||3||295||141												
sean1000444/Derivatives-Exchange||https://github.com/sean1000444/Derivatives-Exchange||An exchange written in Solidity built on the Ethereum network through which users will be able to create their own markets and trade binary options on an underlying whose data is pulled from a provided API||2018||0||6||1||215||158												
tko22/eth-voting-dapp||https://github.com/tko22/eth-voting-dapp||decentralized voting application built on the ethereum blockchain utilizing solidity smart contracts||2018||18||30||3||195||129												
aunyks/vitruvius||https://github.com/aunyks/vitruvius||ðŸ›  Elementary data structures in Solidity for Ethereum Smart Contracts.||2018||9||18||3||215||114												
njaladan/Etherball||https://github.com/njaladan/Etherball||ðŸŽŸ Ethereum lottery DAPP designed to work with Metamask and web3.||2018||24||25||2||203||122												
sh4ka/thesoliditydev||https://github.com/sh4ka/thesoliditydev||Solidity exercises||2018||14||30||2||259||245												
artemii235/etomic-swap||https://github.com/artemii235/etomic-swap||Etomic Swap Smart Contract allowing ETH and ERC20 atomic swaps on BarterDex platform.||2018||21||22||4||39||394												
ellaism/contracts||https://github.com/ellaism/contracts||Collection of Solidity contracts||2018||0||15||7||88||608												
atik-lab/solidityref||https://github.com/atik-lab/solidityref||Learning solidty||2018||2||16||30||242||2078												
mvrcrypto/solidity-miner||https://github.com/mvrcrypto/solidity-miner||A blockchain miner written in solidity.||2018||2||4||2||294||50												
mimirblockchainsolutions/mimir-solidity-alpha||https://github.com/mimirblockchainsolutions/mimir-solidity-alpha||Mimir Blockchain Solutions: Solidity Assets||2018||2||5||29||295||3149												
axaysingh/SolidityProgram||https://github.com/axaysingh/SolidityProgram||Solidity Beginners  Demo Programs||2018||0||16||29||298||852												
kingstenbanh/SolidityExamples||https://github.com/kingstenbanh/SolidityExamples||Examples from Solidity||2018||0||5||4||299||392												
BalaChandrap/SolidityContracts||https://github.com/BalaChandrap/SolidityContracts||These are list of sample solidity contracts created for learning purpose||2018||1||17||17||181||1526												
Encryptior/SolidityContracts||https://github.com/Encryptior/SolidityContracts||Smart contracts used with Encryptior||2018||0||2||1||301||14												
galande/SolidityExamples||https://github.com/galande/SolidityExamples||None||2018||0||6||2||304||65												
apoorv9496/solidity||https://github.com/apoorv9496/solidity||Learning	 practicing and deploying ERC20 standard compatible smart contracts over ethereum test network.||2018||1||17||3||122||178											
OriginalCrypto/occ-contracts||https://github.com/OriginalCrypto/occ-contracts||solidity contracts for a cofounder based ethereum token||2018||3||30||20||173||2849												
cryptape/solidity||https://github.com/cryptape/solidity||None||2018||0||30||30||82||4991												
An-Lin/Solidity-Project||https://github.com/An-Lin/Solidity-Project||Solidity Project||2018||1||30||3||289||374												
slavo3dev/ethereum-||https://github.com/slavo3dev/ethereum-||Ethereum & Solidity ||2018||0||30||2||269||29												
enixdark/learning_sol_eth||https://github.com/enixdark/learning_sol_eth||learning solidity||2018||0||8||9||299||337												
arifkalayci/nft-swap||https://github.com/arifkalayci/nft-swap||None||2018||4||30||3||261||302												
Privatix/dapp-smart-contract||https://github.com/Privatix/dapp-smart-contract||Privatix Service Contract (PSC)||2018||7||30||8||27||303												
zhs007/soliditycode||https://github.com/zhs007/soliditycode||eth solidity code||2018||0||2||2||297||142												
Park-City-Utah/EventLog||https://github.com/Park-City-Utah/EventLog||Sample Solidity event loggin||2018||0||2||1||302||32												
NilMV/solidity_first||https://github.com/NilMV/solidity_first||first solidity experience||2018||0||1||3||300||67												
own2pwn/EtherRPS||https://github.com/own2pwn/EtherRPS||Ethereum (Solidity) game :)||2018||0||2||5||304||106												
aragonlabs/staking||https://github.com/aragonlabs/staking||A simple staking app||2018||9||12||2||292||108												
z106a/ethereumContracts||https://github.com/z106a/ethereumContracts||Ethereum and Solidity||2018||0||7||2||294||48												
girards/NotesEpisodes||https://github.com/girards/NotesEpisodes||Notes pour les episodes de la sÃ©rie de tutoriels solidity||2018||3||10||10||235||230												
riccardoravaro/SolContractFactory||https://github.com/riccardoravaro/SolContractFactory||Solidity smart contract Factory||2018||0||1||1||299||94												
spacechain/token||https://github.com/spacechain/token||SpaceCash core token||2018||1||6||3||71||188												
resolvingarchitecture/contracts-solidity||https://github.com/resolvingarchitecture/contracts-solidity||None||2018||0||17||7||126||1358												
dexter11/LearningSolidity||https://github.com/dexter11/LearningSolidity||Smart Contracts ||2018||0||9||5||291||179												
duyoji/learn_solidity||https://github.com/duyoji/learn_solidity||None||2018||0||1||2||299||55												
sudollukasz/solidity-first||https://github.com/sudollukasz/solidity-first||None||2018||0||1||1||299||23												
sho-yamane/solidity-genesis||https://github.com/sho-yamane/solidity-genesis||None||2018||0||2||2||299||125												
Annammal/Zeppelin-Solidity||https://github.com/Annammal/Zeppelin-Solidity||None||2018||0||7||28||286||2673												
Marotaum/simple-storage-contract||https://github.com/Marotaum/simple-storage-contract||simple example of Solidity contract||2018||0||1||2||302||38												
riccardoravaro/SolSelfDestruct||https://github.com/riccardoravaro/SolSelfDestruct||Solidity smart contract Self Destruct||2018||0||1||1||299||36												
Blondas/blockchain-ethereum-solidity-smartcontract||https://github.com/Blondas/blockchain-ethereum-solidity-smartcontract||None||2018||0||1||3||301||30												
Pratikn07/ICO-using-ethereum-solidity||https://github.com/Pratikn07/ICO-using-ethereum-solidity||None||2018||0||7||1||305||212												
plamen1982/EthereumAndSolidity||https://github.com/plamen1982/EthereumAndSolidity||None||2018||0||30||2||278||47												
mr-ravin/Ethereum-Solidity-Contracts||https://github.com/mr-ravin/Ethereum-Solidity-Contracts||This repository contains Smart Contracts in Solidity over Ethereum BlockChain.||2018||0||5||2||277||49												
hazratgs/solidity-token-erc20||https://github.com/hazratgs/solidity-token-erc20||Ð¢ÐµÑÑ‚Ð¾Ð²Ð°Ñ Ñ€ÐµÐ°Ð»Ð¸Ð·Ð°Ñ†Ð¸Ñ ERC20 Ð´Ð»Ñ Ð¾Ð±ÑƒÑ‡ÐµÐ½Ð¸Ñ Solidity||2018||0||1||1||302||68												
cs4026/ICO-Contracts||https://github.com/cs4026/ICO-Contracts||Solidity contracts for Catnip.fun ICO||2018||0||6||30||299||1212												
musalbas/solidity-BN256G2||https://github.com/musalbas/solidity-BN256G2||Implementation of elliptic curve operations on G2 for alt_bn128 in Solidity.||2018||1||30||1||265||359												
willliw/AccessCtl||https://github.com/willliw/AccessCtl||ethereum smart contract / Solidity example code ||2018||1||1||2||300||156												
CaseyKelly/ethereum-lottery||https://github.com/CaseyKelly/ethereum-lottery||Ethereum lottery smart contract in Solidity||2018||0||24||1||298||35												
tbrunain/magic-mirror||https://github.com/tbrunain/magic-mirror||A small "dapp" using solidity / react .||2018||0||7||2||258||36												
razi-rais/eth-wikipedia-changetracker||https://github.com/razi-rais/eth-wikipedia-changetracker||Wikipedia change logs tracker backed by Ethereum blockchain||2018||6||30||1||56||36												
EYdna/DECENTRALIZED_MARKET||https://github.com/EYdna/DECENTRALIZED_MARKET||Projet Solidity en collaboration avec les Ã©tudiants de Centrale SupÃ©lec.||2018||1||5||2||302||258												
alysonpaige/cryptozombies||https://github.com/alysonpaige/cryptozombies||Ethereum DApp smart contract game writing with Solidity||2018||0||8||2||301||81												
eric6356/chainlist||https://github.com/eric6356/chainlist||A tiny DApp built on React and Solidity||2018||0||30||3||227||155												
porcelinux/CA-Token||https://github.com/porcelinux/CA-Token||Rrepository hosting the Solidity code o the Coinadvisor Token||2018||0||2||2||302||258												
aholtzman/ethereum-Tutorial||https://github.com/aholtzman/ethereum-Tutorial||code from Udemy course on Ethereum & Solidity to make apps||2018||0||30||3||297||70												
NilMV/inbox_contract||https://github.com/NilMV/inbox_contract||simple 'inbox' contract. Solidity + Node.JS + Mocha + Web3||2018||0||9||1||299||12												
ShoppersShop/shop-token||https://github.com/ShoppersShop/shop-token||Smart contracts for SHOP token and dutch auction public token event||2018||1||30||6||183||916												
explooosion/Ethereum-SpriteTower||https://github.com/explooosion/Ethereum-SpriteTower||this is a ethereum||2018||0||5||2||301||88												
thecodingcollectiv/kroken||https://github.com/thecodingcollectiv/kroken||kroken - used to maintain the code of a solidity smart contract called workorder||2018||0||27||1||302||40												
Webercoin/WebercoinPreSaleContract||https://github.com/Webercoin/WebercoinPreSaleContract||Solidity Smart Contract Bundle for Token Presales http://www.webercoin.io||2018||0||9||2||245||179												
NodeFactoryIo/ethereum-workshop-contract||https://github.com/NodeFactoryIo/ethereum-workshop-contract||Solidity contract for Tic Tac Toe game for Ethereum workshop done at KSET.||2018||0||28||1||288||204												
dalenguyen/blockchain-score-store||https://github.com/dalenguyen/blockchain-score-store||A simple blockchain application that save score ||2018||0||4||2||303||37												
YZhenY/timecapsule||https://github.com/YZhenY/timecapsule||A solidity contract that sends a message to an address at a specified timing in the future||2018||0||8||3||217||87												
halfalicious/Udemy-DappDesignAndDevelopment||https://github.com/halfalicious/Udemy-DappDesignAndDevelopment||Coding exercises/projects for the Udemy class "Ethereum : Decentralized Application Design & Development"||2018||0||18||10||272||847												
TakeWingCo/TWCoin||https://github.com/TakeWingCo/TWCoin||National digital currency technology||2018||2||1||18||301||1822												
OpenCerts/certificate-store-contract||https://github.com/OpenCerts/certificate-store-contract||Ethereum Smart Contract for OpenCerts Certificate Store||2018||1||30||2||27||116												
Margatroid/blockchain-password||https://github.com/Margatroid/blockchain-password||Password manager built on the Ethereum blockchain||2018||2||30||2||288||119												
shishir99111/ethereum-blockchain-handson||https://github.com/shishir99111/ethereum-blockchain-handson||A implementation on ethereum blockchain for course instructor management module.||2018||0||4||2||300||59												
Dziubutkus/Donations-Smart-Contract||https://github.com/Dziubutkus/Donations-Smart-Contract||Smart contract built on Ethereum that allows users to donate ether to organizations. First experience with Solidity||2018||0||18||3||156||166												
ehthind/Ethereum-blockchain-voting-dapp||https://github.com/ehthind/Ethereum-blockchain-voting-dapp||A voting application using a local instance of Ethereum's Blockchain	 and Smart Contracts written in Solidity||2018||0||5||3||288||88											
obetomuniz/ethereum-nodejs-poc||https://github.com/obetomuniz/ethereum-nodejs-poc||An Ethereum PoC to check the Smart Contracts using Node.js	 web3	 Ganache	 Solidity	 Truffle HDWallet and Mocha.||2018||0||4||1||77||35								
SmaCo/Tex||https://github.com/SmaCo/Tex||Add this to your smart contract in order to get out ethereum tokens sent to your contract address||2018||0||6||1||304||51												
shankermjj/Blockchain-Flight_Dapp||https://github.com/shankermjj/Blockchain-Flight_Dapp||It's Basic Blockchain-Dapp for Creating Flight_Dapp[BuyingTicket+Refunding amount if flight Delays] with the Help of Solidity Programming[SmartContract]+Truffle[Migrate/Delopy/Test in Private Blockchain] + Front-end(HTML+JS+CSS)||2018||2||4||3||237||109												
runtimeverification/solidity||https://github.com/runtimeverification/solidity||Fork of the Solidity Compiler for compiling Solidity to IELE||2018||7||30||30||96||4987												
sagivo/solidity-utils||https://github.com/sagivo/solidity-utils||solidity utils to make your life easier||2018||10||17||10||288||336												
Bitschool/Solidity-Smart-Contract||https://github.com/Bitschool/Solidity-Smart-Contract||The smart contract for Bitschool||2018||11||5||30||254||1375												
enigmampc/smart_contract_marketplace||https://github.com/enigmampc/smart_contract_marketplace||Smart Contract for the Enigma Data Marketplace||2018||15||30||30||154||2088												
murisimov/solidity-truffle-template||https://github.com/murisimov/solidity-truffle-template||Basic template for smart contracts development||2018||0||4||2||282||63												
kds0718/Simple-Solidity-Require-Test||https://github.com/kds0718/Simple-Solidity-Require-Test||A simple example of testing require() in Truffle using Solidity tests. ||2018||2||2||3||117||104												
jchittoda/SolidityRuleEngine||https://github.com/jchittoda/SolidityRuleEngine||None||2018||3||6||4||292||152												
kggp1995/solidity-hrm-dApp||https://github.com/kggp1995/solidity-hrm-dApp||HRM workflow in a Solidity/web dApp||2018||1||13||2||278||171												
realityforge/course-ethereum-and-solidity||https://github.com/realityforge/course-ethereum-and-solidity||Coursework for "Ethereum and Solidity" course||2018||4||30||6||280||365												
DecentralizedDerivatives/Oracle_bridge||https://github.com/DecentralizedDerivatives/Oracle_bridge||Solidity contracts for EVM Oracle Bridge||2018||4||30||11||84||3099												
2liang/ProxyICO||https://github.com/2liang/ProxyICO||ç®€å•çš„æ™ºèƒ½åˆçº¦ä»£æŠ•ICO||2018||4||4||2||292||183												
raineorshine/sol-decimal||https://github.com/raineorshine/sol-decimal||A Solidity Decimal type.||2018||2||1||4||293||170												
ltfschoen/dex||https://github.com/ltfschoen/dex||Decentralised Exchange (DEX) for Ethereum||2018||10||30||4||202||1007												
analizapandac/ethereum-solidity||https://github.com/analizapandac/ethereum-solidity|| Sample projects created while learning how to use Ethereum	 Solidity	 and Smart Contracts to build apps based on the blockchain||2018||2||27||3||288||142										
ShvetsA/Solidity||https://github.com/ShvetsA/Solidity||Solidity||2018||0||28||19||280||959												
meniy/SolidityGym||https://github.com/meniy/SolidityGym||For quickly learning Solidity||2018||0||5||3||276||332												
ScryingMonkey/SoliditySandbox||https://github.com/ScryingMonkey/SoliditySandbox||None||2018||0||6||1||277||12												
yhbetter/solidity||https://github.com/yhbetter/solidity||solidity truffle web3 study||2018||1||30||30||85||2667												
ZonaClark/solidity||https://github.com/ZonaClark/solidity||None||2018||0||4||1||195||75												
kodirajashekar/Solidity||https://github.com/kodirajashekar/Solidity||None||2018||0||2||1||262||44												
firstcoincom/solidity||https://github.com/firstcoincom/solidity||None||2018||0||30||6||96||964												
mgladden2/Solidity||https://github.com/mgladden2/Solidity||Mark's Solidity Programs||2018||0||3||1||294||9												
lexruster/SoliditySmartContractTests||https://github.com/lexruster/SoliditySmartContractTests||None||2018||0||9||30||212||817												
VadimPanasiuk/solidityexample||https://github.com/VadimPanasiuk/solidityexample||None||2018||0||1||1||298||298												
bogomazov/Payroll||https://github.com/bogomazov/Payroll||Aragon Solidity Engineer Application||2018||0||10||6||289||486												
lazygreed/solidity-hometask||https://github.com/lazygreed/solidity-hometask||Code of solidity hometasks||2018||0||20||16||265||595												
yalvarado/CryptoZombies||https://github.com/yalvarado/CryptoZombies||Ethereum development tutorial - Solidity||2018||0||2||2||292||87												
loganfrederick/lmfcoin||https://github.com/loganfrederick/lmfcoin||My first Solidity test||2018||0||1||2||293||160												
ju5td0m7m1nd/smart_contract_skill_token_example||https://github.com/ju5td0m7m1nd/smart_contract_skill_token_example||ethereum	 solidity	 truffle	 react||2018||0||8||7||229||416									
InsurePal/insurepal-smart-contracts||https://github.com/InsurePal/insurepal-smart-contracts||crowdsale solidity files||2018||1||3||13||293||636												
Advait1/solidity-lottery-contract||https://github.com/Advait1/solidity-lottery-contract||Solidity Lottery Contract||2018||0||4||1||28||33												
tkazi/ethereum_1||https://github.com/tkazi/ethereum_1||etheruem dapp (solidity	 truffle)||2018||0||16||3||292||176											
rom116/blockchain-solidity-contracts||https://github.com/rom116/blockchain-solidity-contracts||Repo of solidity contracts||2018||0||3||4||297||124												
ZergMaster/silidityutils||https://github.com/ZergMaster/silidityutils||some solidity utils||2018||0||3||2||291||34												
gfijrb/debco||https://github.com/gfijrb/debco||solidity	 ethereum	 smart contract||2018||0||3||2||294||553										
nickveys/solidity-play||https://github.com/nickveys/solidity-play||Experimenting w/Ethereum smart contract language||2018||0||9||3||208||78												
Mr-Gryphon/learnSolidity||https://github.com/Mr-Gryphon/learnSolidity||None||2018||0||4||2||292||32												
piadelosreyes/solidity-cryptozombie||https://github.com/piadelosreyes/solidity-cryptozombie||Cryptozombie.io by Loom Network||2018||0||2||3||297||143												
pporche87/solidity-boiler||https://github.com/pporche87/solidity-boiler||Solidity/Ethereum Contract Deployment Boilerplate||2018||0||6||1||293||13												
derekalia/solidity-test||https://github.com/derekalia/solidity-test||None||2018||0||1||1||297||12												
SynapticCelerity/contracts-solidity||https://github.com/SynapticCelerity/contracts-solidity||None||2018||0||18||4||126||605												
tylerbuchea/solidity-contracts||https://github.com/tylerbuchea/solidity-contracts||None||2018||0||1||1||294||64												
ahujakaran24/solidity-karan||https://github.com/ahujakaran24/solidity-karan||Learning blockchain+solidity . this is my practice git||2018||0||1||1||296||94												
flipjs/learning-solidity||https://github.com/flipjs/learning-solidity||None||2018||0||5||2||296||43												
HigginTown/inbox_solidity||https://github.com/HigginTown/inbox_solidity||developing for the ethereum blockchain||2018||0||8||1||288||20												
NoChopFoundation/solidity-learning||https://github.com/NoChopFoundation/solidity-learning||Used to learn Solidity with Ethereum contracts.||2018||0||2||4||294||635												
deifh1118/solidity-basics||https://github.com/deifh1118/solidity-basics||None||2018||0||11||17||267||477												
pporche87/solidity-lottery||https://github.com/pporche87/solidity-lottery||Solidity/Ethereum Contract for Lottery application||2018||0||3||1||293||34												
JamesDullaghan/solidity_examples||https://github.com/JamesDullaghan/solidity_examples||Learning solidity syntax from some vids||2018||0||1||4||295||123												
UniSerj/EsportsGambling||https://github.com/UniSerj/EsportsGambling||Esports Gambling based on solidity||2018||0||8||1||291||189												
postatum/sleep-coin||https://github.com/postatum/sleep-coin||ðŸ˜´ Coin to play with Solidity||2018||1||6||5||289||159												
ccdle12/DAPP-scaffold||https://github.com/ccdle12/DAPP-scaffold||Scaffold for Ethereum Solidity DAPP||2018||0||8||1||294||23												
gusjasponde/Komus-Contracts||https://github.com/gusjasponde/Komus-Contracts||Solidity contracts for Komus Platform||2018||1||20||4||102||160												
Dunkelheit/murder-game-solidity||https://github.com/Dunkelheit/murder-game-solidity||PoC implementation of the Murder Game written in Solidity for the Ethereum blockchain.||2018||1||4||5||294||439												
ilyshnikova/slide_a_lama_solidity||https://github.com/ilyshnikova/slide_a_lama_solidity||None||2018||0||14||1||288||305												
Carlos118920/InventoryToolSolidity||https://github.com/Carlos118920/InventoryToolSolidity||Create an inventory Dapp that uses the Ethereum block chain. ||2018||0||2||1||292||23												
ahmadabuadas/event_solidity_ex||https://github.com/ahmadabuadas/event_solidity_ex||None||2018||0||1||1||297||31												
zabirauf/solidity-code-resuse-library||https://github.com/zabirauf/solidity-code-resuse-library||Example of code reusability using libraries in Solidity||2018||0||1||4||298||101												
KabirMaan/solidity-lottery-smart-contract||https://github.com/KabirMaan/solidity-lottery-smart-contract||None||2018||0||11||1||293||36												
vincentleeuwen/solidity-truffle-tutorial-notary||https://github.com/vincentleeuwen/solidity-truffle-tutorial-notary||None||2018||0||1||3||294||73												
pllearns/solidity-contract-examples||https://github.com/pllearns/solidity-contract-examples||None||2018||1||10||10||273||410												
Advait1/Ethereum-Solidity-Example-App||https://github.com/Advait1/Ethereum-Solidity-Example-App||None||2018||0||2||1||28||12												
jstoxrocky/0x2048-contracts||https://github.com/jstoxrocky/0x2048-contracts||Solidity contracts for the 0x2048 project||2018||0||30||2||209||110												
jcarless/Lottery||https://github.com/jcarless/Lottery||An Ethereum lottery dapp written in solidity.||2018||0||3||1||293||34												
Spend/Spendcoin||https://github.com/Spend/Spendcoin||Smart contract with solidity for Spendcoin(SPND)||2018||0||19||1||95||372												
unicads/smart-contract-structure||https://github.com/unicads/smart-contract-structure||Solidity contracts implementing the UNIC Advertising Network||2018||0||30||1||243||398												
tyrelcraig/CryptoPirates||https://github.com/tyrelcraig/CryptoPirates||Game based on CryptoZombies to learn Solidity.||2018||1||9||5||292||252												
SunsetLimited/balancing_authority||https://github.com/SunsetLimited/balancing_authority||Solidity framework for distributed balancing authority contracts||2018||0||30||2||271||432												
tyrelcraig/TestCrowdsale||https://github.com/tyrelcraig/TestCrowdsale||Learning Lesson for ICO/Crowdsale with Solidity||2018||0||2||30||294||1052												
kblockchain/able-token||https://github.com/kblockchain/able-token||Solidity for token sale and token mint.||2018||0||17||4||58||233												
pubkey/eth-crypto||https://github.com/pubkey/eth-crypto||Cryptographic javascript-functions for ethereum and tutorials to use them with web3js and solidity||2018||203||30||2||53||197												
arunsybex/Solidity||https://github.com/arunsybex/Solidity||None||2018||0||26||6||159||274												
tokenfoundry/state-machine||https://github.com/tokenfoundry/state-machine||Solidity contracts to implement a linear state machine pattern.||2018||25||30||6||170||320												
amlovecoin/Solidity||https://github.com/amlovecoin/Solidity||Contrato de AMLOve Coin Moneda Digital||2018||7||1||1||285||165												
